Date,\Cpu\us,\Cpu\si,\Tasks\stopped,\Load\avg,\Tasks\sleeping,\Cpu\hi,\Memory\used,\Cpu\sy,\Cpu\ni,\Cpu\st,\Memory\buffers,\Swap\used,\Swap\free,\Tasks\zombie,\Swap\total,\Memory\total,\User\users,\Uptime\up,\Memory\free,\Load\max,\Cpu\wa,\Load\min,\Cpu\id,\Tasks\running,\Swap\cached,\Tasks\total,
28.12.2014 01:12:54.797,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,703,887,872","25,769,803,776",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:13:55.522,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,712,276,480","25,761,415,168",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:14:56.383,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,700,742,144","25,771,900,928",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:15:57.111,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,701,790,720","25,771,900,928",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:16:57.838,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,698,644,992","25,775,046,656",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:17:58.563,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,702,839,296","25,770,852,352",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:18:59.301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,697,596,416","25,776,095,232",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:20:00.038,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,701,790,720","25,770,852,352",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:21:00.807,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,701,790,720","25,770,852,352",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:22:02.177,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,698,644,992","25,775,046,656",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:23:02.910,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,697,596,416","25,775,046,656",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:24:03.649,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,698,644,992","25,773,998,080",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:25:04.374,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,694,450,688","25,779,240,960",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:26:05.098,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,699,693,568","25,772,949,504",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:27:05.823,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,696,547,840","25,777,143,808",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:28:06.560,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,697,596,416","25,775,046,656",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:29:07.296,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,699,693,568","25,773,998,080",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:30:08.019,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,696,547,840","25,777,143,808",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:31:08.748,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,692,353,536","25,781,338,112",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:32:09.470,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,695,499,264","25,777,143,808",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:33:10.216,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,690,256,384","25,782,386,688",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:34:10.943,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,700,742,144","25,771,900,928",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:35:11.669,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,694,450,688","25,778,192,384",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:36:13.580,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,692,353,536","25,780,289,536",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:37:18.356,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,700,742,144","25,771,900,928",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:38:19.081,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,694,450,688","25,778,192,384",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:39:19.809,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,689,207,808","25,784,483,840",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:40:20.531,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,688,159,232","25,784,483,840",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:41:21.437,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,687,110,656","25,786,580,992",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:42:22.145,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,683,964,928","25,789,726,720",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:43:22.869,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,677,673,472","25,796,018,176",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:44:23.596,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,681,867,776","25,790,775,296",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:45:24.320,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,686,062,080","25,786,580,992",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:46:25.047,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,678,722,048","25,793,921,024",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:47:25.775,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,677,673,472","25,796,018,176",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:48:26.645,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,675,576,320","25,798,115,328",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:49:27.368,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,671,382,016","25,801,261,056",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:50:28.095,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,670,333,440","25,803,358,208",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:51:29.353,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,670,333,440","25,802,309,632",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:52:30.663,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,660,896,256","25,811,746,816",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:53:31.386,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,662,993,408","25,809,649,664",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:54:32.111,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,662,993,408","25,810,698,240",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:55:32.963,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,658,799,104","25,814,892,544",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:56:33.690,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,657,750,528","25,814,892,544",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:57:34.416,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,656,701,952","25,815,941,120",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:58:35.137,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,652,507,648","25,821,184,000",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:59:35.860,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,744,782,336","25,728,909,312",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 02:00:36.589,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,795,113,984","25,677,529,088",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 02:01:37.312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,717,519,360","25,756,172,288",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 02:02:38.052,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,720,665,088","25,753,026,560",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
